,x,y,z,Vs,l
58,24.807501593148153,277.9877093104785,2.9000000000000004,3.272316574624041,3.552713678800501e-15
59,24.807501593148153,277.9877093104785,2.95,3.275288201905665,3.552713678800501e-15
60,24.807501593148153,277.9877093104785,3.0,3.278316088313374,3.552713678800501e-15
61,24.807501593148153,277.9877093104785,3.0500000000000003,3.291910009125135,3.552713678800501e-15
62,24.807501593148153,277.9877093104785,3.1,3.3055524181760765,3.552713678800501e-15
63,24.807501593148153,277.9877093104785,3.1500000000000004,3.308804821846631,3.552713678800501e-15
64,24.807501593148153,277.9877093104785,3.2,3.312095798251123,3.552713678800501e-15
65,24.807501593148153,277.9877093104785,3.25,3.325913452436952,3.552713678800501e-15
66,24.807501593148153,277.9877093104785,3.3000000000000003,3.3397579420823624,3.552713678800501e-15
67,24.807501593148153,277.9877093104785,3.35,3.343169222359929,3.552713678800501e-15
68,24.807501593148153,277.9877093104785,3.4000000000000004,3.357062988946949,3.552713678800501e-15
69,24.807501593148153,277.9877093104785,3.45,3.3604999999999996,3.552713678800501e-15
70,24.807501593148153,277.9877093104785,3.5,3.3639370110530518,3.552713678800501e-15
71,24.807501593148153,277.9877093104785,3.5500000000000003,3.3778307776400696,3.552713678800501e-15
72,24.807501593148153,277.9877093104785,3.6,3.3917107754223306,3.552713678800501e-15
73,24.807501593148153,277.9877093104785,3.6500000000000004,3.3950865475630474,3.552713678800501e-15
74,24.807501593148153,277.9877093104785,3.7,3.4089042017488773,3.552713678800501e-15
75,24.807501593148153,277.9877093104785,3.75,3.412195178153368,3.552713678800501e-15
76,24.807501593148153,277.9877093104785,3.8000000000000003,3.4259162993286183,3.552713678800501e-15
77,24.807501593148153,277.9877093104785,3.85,3.429089990874864,3.552713678800501e-15
78,24.807501593148153,277.9877093104785,3.9000000000000004,3.442683911686626,3.552713678800501e-15
79,24.807501593148153,277.9877093104785,3.95,3.445711798094335,3.552713678800501e-15
80,24.807501593148153,277.9877093104785,4.0,3.4591521428806526,3.552713678800501e-15
81,24.807501593148153,277.9877093104785,4.05,3.462010261331046,3.552713678800501e-15
82,24.807501593148153,277.9877093104785,4.1000000000000005,3.4752753585868965,3.552713678800501e-15
83,24.807501593148153,277.9877093104785,4.15,3.4779445408360594,3.552713678800501e-15
84,24.807501593148153,277.9877093104785,4.2,3.4805487840488416,3.552713678800501e-15
85,24.807501593148153,277.9877093104785,4.25,3.4934833031126575,3.552713678800501e-15
86,24.807501593148153,277.9877093104785,4.3,3.5063518242140654,3.552713678800501e-15
87,24.807501593148153,277.9877093104785,4.3500000000000005,3.5086042160821442,3.552713678800501e-15
88,24.807501593148153,277.9877093104785,4.4,3.5212601857905614,3.552713678800501e-15
89,24.807501593148153,277.9877093104785,4.45,3.5232930880521165,3.552713678800501e-15
90,24.807501593148153,277.9877093104785,4.5,3.525263353698734,3.552713678800501e-15
91,24.807501593148153,277.9877093104785,4.55,3.53754280254625,3.552713678800501e-15
92,24.807501593148153,277.9877093104785,4.6000000000000005,3.5497634737294486,3.552713678800501e-15
93,24.807501593148153,277.9877093104785,4.65,3.551352177332254,3.552713678800501e-15
94,24.807501593148153,277.9877093104785,4.7,3.5633557540707437,3.552713678800501e-15
95,24.807501593148153,277.9877093104785,4.75,3.564724843655949,3.552713678800501e-15
96,24.807501593148153,277.9877093104785,4.800000000000001,3.5765145552086333,3.552713678800501e-15
97,24.807501593148153,277.9877093104785,4.8500000000000005,3.577668209107638,3.552713678800501e-15
98,24.807501593148153,277.9877093104785,4.9,3.5892488217528213,3.552713678800501e-15
99,24.807501593148153,277.9877093104785,4.95,3.5901925396319676,3.552713678800501e-15
100,24.807501593148153,277.9877093104785,5.0,3.601569947800739,3.552713678800501e-15
101,24.807501593148153,277.9877093104785,5.050000000000001,3.602310174924483,3.552713678800501e-15
102,24.807501593148153,277.9877093104785,5.1000000000000005,3.6134910594636027,3.552713678800501e-15
103,24.807501593148153,277.9877093104785,5.15,3.6140348768503894,3.552713678800501e-15
104,24.807501593148153,277.9877093104785,5.2,3.625026426589599,3.552713678800501e-15
105,24.807501593148153,277.9877093104785,5.25,3.625381301557117,3.552713678800501e-15
106,24.807501593148153,277.9877093104785,5.300000000000001,3.6361909915625334,3.552713678800501e-15
107,24.807501593148153,277.9877093104785,5.3500000000000005,3.6363645812656937,3.552713678800501e-15
108,24.807501593148153,277.9877093104785,5.4,3.6470000000000002,3.552713678800501e-15
109,24.807501593148153,277.9877093104785,5.45,3.6469999999999994,3.552713678800501e-15
110,24.807501593148153,277.9877093104785,5.5,3.6470000000000002,3.552713678800501e-15
111,24.807501593148153,277.9877093104785,5.550000000000001,3.6469999999999994,3.552713678800501e-15
112,24.807501593148153,277.9877093104785,5.6000000000000005,3.6470000000000002,3.552713678800501e-15
113,24.807501593148153,277.9877093104785,5.65,3.646999999999999,3.552713678800501e-15
114,24.807501593148153,277.9877093104785,5.7,3.6470000000000002,3.552713678800501e-15
115,24.807501593148153,277.9877093104785,5.75,3.6469999999999994,3.552713678800501e-15
116,24.807501593148153,277.9877093104785,5.800000000000001,3.6470000000000002,3.552713678800501e-15
117,24.807501593148153,277.9877093104785,5.8500000000000005,3.6469999999999994,3.552713678800501e-15
118,24.807501593148153,277.9877093104785,5.9,3.6470000000000002,3.552713678800501e-15
119,24.807501593148153,277.9877093104785,5.95,3.6469999999999994,3.552713678800501e-15
120,24.807501593148153,277.9877093104785,6.0,3.6470000000000002,3.552713678800501e-15
121,24.807501593148153,277.9877093104785,6.050000000000001,3.6469999999999994,3.552713678800501e-15
122,24.807501593148153,277.9877093104785,6.1000000000000005,3.6470000000000002,3.552713678800501e-15
123,24.807501593148153,277.9877093104785,6.15,3.646999999999999,3.552713678800501e-15
124,24.807501593148153,277.9877093104785,6.2,3.6470000000000002,3.552713678800501e-15
125,24.807501593148153,277.9877093104785,6.25,3.646999999999999,3.552713678800501e-15
126,24.807501593148153,277.9877093104785,6.300000000000001,3.6470000000000002,3.552713678800501e-15
127,24.807501593148153,277.9877093104785,6.3500000000000005,3.646999999999999,3.552713678800501e-15
128,24.807501593148153,277.9877093104785,6.4,3.6470000000000002,3.552713678800501e-15
129,24.807501593148153,277.9877093104785,6.45,3.6469999999999994,3.552713678800501e-15
130,24.807501593148153,277.9877093104785,6.5,3.6470000000000002,3.552713678800501e-15
131,24.807501593148153,277.9877093104785,6.550000000000001,3.6469999999999994,3.552713678800501e-15
132,24.807501593148153,277.9877093104785,6.6000000000000005,3.6470000000000002,3.552713678800501e-15
133,24.807501593148153,277.9877093104785,6.65,3.6469999999999994,3.552713678800501e-15
134,24.807501593148153,277.9877093104785,6.7,3.6470000000000002,3.552713678800501e-15
135,24.807501593148153,277.9877093104785,6.75,3.646999999999999,3.552713678800501e-15
136,24.807501593148153,277.9877093104785,6.800000000000001,3.6470000000000002,3.552713678800501e-15
137,24.807501593148153,277.9877093104785,6.8500000000000005,3.6470000000000002,3.552713678800501e-15
138,24.807501593148153,277.9877093104785,6.9,3.6470000000000002,3.552713678800501e-15
139,24.807501593148153,277.9877093104785,6.95,3.6469999999999994,3.552713678800501e-15
140,24.807501593148153,277.9877093104785,7.0,3.6470000000000002,3.552713678800501e-15
141,24.807501593148153,277.9877093104785,7.050000000000001,3.6469999999999994,3.552713678800501e-15
142,24.807501593148153,277.9877093104785,7.1000000000000005,3.6470000000000002,3.552713678800501e-15
143,24.807501593148153,277.9877093104785,7.15,3.646999999999999,3.552713678800501e-15
144,24.807501593148153,277.9877093104785,7.2,3.6470000000000002,3.552713678800501e-15
145,24.807501593148153,277.9877093104785,7.25,3.646999999999999,3.552713678800501e-15
146,24.807501593148153,277.9877093104785,7.300000000000001,3.6470000000000002,3.552713678800501e-15
147,24.807501593148153,277.9877093104785,7.3500000000000005,3.6469999999999994,3.552713678800501e-15
148,24.807501593148153,277.9877093104785,7.4,3.6470000000000002,3.552713678800501e-15
149,24.807501593148153,277.9877093104785,7.45,3.6469999999999994,3.552713678800501e-15
150,24.807501593148153,277.9877093104785,7.5,3.6470000000000002,3.552713678800501e-15
151,24.807501593148153,277.9877093104785,7.550000000000001,3.646999999999999,3.552713678800501e-15
152,24.807501593148153,277.9877093104785,7.6000000000000005,3.6470000000000002,3.552713678800501e-15
153,24.807501593148153,277.9877093104785,7.65,3.646999999999999,3.552713678800501e-15
154,24.807501593148153,277.9877093104785,7.7,3.6470000000000002,3.552713678800501e-15
155,24.807501593148153,277.9877093104785,7.75,3.646999999999999,3.552713678800501e-15
156,24.807501593148153,277.9877093104785,7.800000000000001,3.6470000000000002,3.552713678800501e-15
157,24.807501593148153,277.9877093104785,7.8500000000000005,3.6469999999999994,3.552713678800501e-15
158,24.807501593148153,277.9877093104785,7.9,3.6470000000000002,3.552713678800501e-15
159,24.807501593148153,277.9877093104785,7.95,3.6469999999999994,3.552713678800501e-15
160,24.807501593148153,277.9877093104785,8.0,3.6470000000000002,3.552713678800501e-15
161,24.807501593148153,277.9877093104785,8.05,3.646999999999999,3.552713678800501e-15
162,24.807501593148153,277.9877093104785,8.1,3.6470000000000002,3.552713678800501e-15
163,24.807501593148153,277.9877093104785,8.15,3.646999999999999,3.552713678800501e-15
164,24.807501593148153,277.9877093104785,8.200000000000001,3.6470000000000002,3.552713678800501e-15
165,24.807501593148153,277.9877093104785,8.25,3.646999999999999,3.552713678800501e-15
166,24.807501593148153,277.9877093104785,8.3,3.6470000000000002,3.552713678800501e-15
167,24.807501593148153,277.9877093104785,8.35,3.646999999999999,3.552713678800501e-15
168,24.807501593148153,277.9877093104785,8.4,3.6470000000000002,3.552713678800501e-15
169,24.807501593148153,277.9877093104785,8.450000000000001,3.6469999999999994,3.552713678800501e-15
170,24.807501593148153,277.9877093104785,8.5,3.6470000000000002,3.552713678800501e-15
171,24.807501593148153,277.9877093104785,8.55,3.6469999999999994,3.552713678800501e-15
172,24.807501593148153,277.9877093104785,8.6,3.6470000000000002,3.552713678800501e-15
173,24.807501593148153,277.9877093104785,8.65,3.646999999999999,3.552713678800501e-15
174,24.807501593148153,277.9877093104785,8.700000000000001,3.6470000000000002,3.552713678800501e-15
175,24.807501593148153,277.9877093104785,8.75,3.646999999999999,3.552713678800501e-15
176,24.807501593148153,277.9877093104785,8.8,3.6470000000000002,3.552713678800501e-15
177,24.807501593148153,277.9877093104785,8.85,3.646999999999999,3.552713678800501e-15
178,24.807501593148153,277.9877093104785,8.9,3.6470000000000002,3.552713678800501e-15
179,24.807501593148153,277.9877093104785,8.950000000000001,3.646999999999999,3.552713678800501e-15
180,24.807501593148153,277.9877093104785,9.0,3.6470000000000002,3.552713678800501e-15
181,24.807501593148153,277.9877093104785,9.05,3.646999999999999,3.552713678800501e-15
182,24.807501593148153,277.9877093104785,9.1,3.6470000000000002,3.552713678800501e-15
183,24.807501593148153,277.9877093104785,9.15,3.646999999999999,3.552713678800501e-15
184,24.807501593148153,277.9877093104785,9.200000000000001,3.6470000000000002,3.552713678800501e-15
185,24.807501593148153,277.9877093104785,9.25,3.646999999999999,3.552713678800501e-15
186,24.807501593148153,277.9877093104785,9.3,3.6470000000000002,3.552713678800501e-15
187,24.807501593148153,277.9877093104785,9.35,3.646999999999999,3.552713678800501e-15
188,24.807501593148153,277.9877093104785,9.4,3.6470000000000002,3.552713678800501e-15
189,24.807501593148153,277.9877093104785,9.450000000000001,3.646999999999999,3.552713678800501e-15
190,24.807501593148153,277.9877093104785,9.5,3.6470000000000002,3.552713678800501e-15
191,24.807501593148153,277.9877093104785,9.55,3.646999999999999,3.552713678800501e-15
192,24.807501593148153,277.9877093104785,9.600000000000001,3.6470000000000002,3.552713678800501e-15
193,24.807501593148153,277.9877093104785,9.65,3.646999999999999,3.552713678800501e-15
194,24.807501593148153,277.9877093104785,9.700000000000001,3.6470000000000002,3.552713678800501e-15
195,24.807501593148153,277.9877093104785,9.75,3.646999999999999,3.552713678800501e-15
196,24.807501593148153,277.9877093104785,9.8,3.6470000000000002,3.552713678800501e-15
197,24.807501593148153,277.9877093104785,9.850000000000001,3.6469999999999994,3.552713678800501e-15
198,24.807501593148153,277.9877093104785,9.9,3.6470000000000002,3.552713678800501e-15
199,24.807501593148153,277.9877093104785,9.950000000000001,3.646999999999999,3.552713678800501e-15
200,24.807501593148153,277.9877093104785,10.0,3.6470000000000002,3.552713678800501e-15
201,24.807501593148153,277.9877093104785,10.05,3.646999999999999,3.552713678800501e-15
202,24.807501593148153,277.9877093104785,10.100000000000001,3.6470000000000002,3.552713678800501e-15
203,24.807501593148153,277.9877093104785,10.15,3.646999999999999,3.552713678800501e-15
204,24.807501593148153,277.9877093104785,10.200000000000001,3.6470000000000002,3.552713678800501e-15
205,24.807501593148153,277.9877093104785,10.25,3.646999999999999,3.552713678800501e-15
206,24.807501593148153,277.9877093104785,10.3,3.6470000000000002,3.552713678800501e-15
207,24.807501593148153,277.9877093104785,10.350000000000001,3.6469999999999994,3.552713678800501e-15
208,24.807501593148153,277.9877093104785,10.4,3.6470000000000002,3.552713678800501e-15
209,24.807501593148153,277.9877093104785,10.450000000000001,3.646999999999999,3.552713678800501e-15
210,24.807501593148153,277.9877093104785,10.5,3.6470000000000002,3.552713678800501e-15
211,24.807501593148153,277.9877093104785,10.55,3.646999999999999,3.552713678800501e-15
212,24.807501593148153,277.9877093104785,10.600000000000001,3.6470000000000002,3.552713678800501e-15
213,24.807501593148153,277.9877093104785,10.65,3.646999999999999,3.552713678800501e-15
214,24.807501593148153,277.9877093104785,10.700000000000001,3.6470000000000002,3.552713678800501e-15
215,24.807501593148153,277.9877093104785,10.75,3.646999999999999,3.552713678800501e-15
216,24.807501593148153,277.9877093104785,10.8,3.6470000000000002,3.552713678800501e-15
217,24.807501593148153,277.9877093104785,10.850000000000001,3.6469999999999994,3.552713678800501e-15
218,24.807501593148153,277.9877093104785,10.9,3.6470000000000002,3.552713678800501e-15
219,24.807501593148153,277.9877093104785,10.950000000000001,3.646999999999999,3.552713678800501e-15
220,24.807501593148153,277.9877093104785,11.0,3.6470000000000002,3.552713678800501e-15
221,24.807501593148153,277.9877093104785,11.05,3.646999999999999,3.552713678800501e-15
222,24.807501593148153,277.9877093104785,11.100000000000001,3.6470000000000002,3.552713678800501e-15
223,24.807501593148153,277.9877093104785,11.15,3.646999999999999,3.552713678800501e-15
224,24.807501593148153,277.9877093104785,11.200000000000001,3.6470000000000002,3.552713678800501e-15
225,24.807501593148153,277.9877093104785,11.25,3.646999999999999,3.552713678800501e-15
226,24.807501593148153,277.9877093104785,11.3,3.6470000000000002,3.552713678800501e-15
227,24.807501593148153,277.9877093104785,11.350000000000001,3.6469999999999994,3.552713678800501e-15
228,24.807501593148153,277.9877093104785,11.4,3.6470000000000002,3.552713678800501e-15
229,24.807501593148153,277.9877093104785,11.450000000000001,3.646999999999999,3.552713678800501e-15
230,24.807501593148153,277.9877093104785,11.5,3.6470000000000002,3.552713678800501e-15
231,24.807501593148153,277.9877093104785,11.55,3.646999999999999,3.552713678800501e-15
232,24.807501593148153,277.9877093104785,11.600000000000001,3.6470000000000002,3.552713678800501e-15
233,24.807501593148153,277.9877093104785,11.65,3.646999999999999,3.552713678800501e-15
234,24.807501593148153,277.9877093104785,11.700000000000001,3.6470000000000002,3.552713678800501e-15
235,24.807501593148153,277.9877093104785,11.75,3.646999999999999,3.552713678800501e-15
236,24.807501593148153,277.9877093104785,11.8,3.6470000000000002,3.552713678800501e-15
237,24.807501593148153,277.9877093104785,11.850000000000001,3.6469999999999994,3.552713678800501e-15
238,24.807501593148153,277.9877093104785,11.9,3.6470000000000002,3.552713678800501e-15
239,24.807501593148153,277.9877093104785,11.950000000000001,3.646999999999999,3.552713678800501e-15
240,24.807501593148153,277.9877093104785,12.0,3.6470000000000002,3.552713678800501e-15
241,24.807501593148153,277.9877093104785,12.05,3.646999999999999,3.552713678800501e-15
242,24.807501593148153,277.9877093104785,12.100000000000001,3.6470000000000002,3.552713678800501e-15
243,24.807501593148153,277.9877093104785,12.15,3.646999999999999,3.552713678800501e-15
244,24.807501593148153,277.9877093104785,12.200000000000001,3.6470000000000002,3.552713678800501e-15
245,24.807501593148153,277.9877093104785,12.25,3.646999999999999,3.552713678800501e-15
246,24.807501593148153,277.9877093104785,12.3,3.6470000000000002,3.552713678800501e-15
247,24.807501593148153,277.9877093104785,12.350000000000001,3.6469999999999994,3.552713678800501e-15
248,24.807501593148153,277.9877093104785,12.4,3.6470000000000002,3.552713678800501e-15
249,24.807501593148153,277.9877093104785,12.450000000000001,3.646999999999999,3.552713678800501e-15
250,24.807501593148153,277.9877093104785,12.5,3.6470000000000002,3.552713678800501e-15
251,24.807501593148153,277.9877093104785,12.55,3.646999999999999,3.552713678800501e-15
252,24.807501593148153,277.9877093104785,12.600000000000001,3.6470000000000002,3.552713678800501e-15
253,24.807501593148153,277.9877093104785,12.65,3.646999999999999,3.552713678800501e-15
254,24.807501593148153,277.9877093104785,12.700000000000001,3.6470000000000002,3.552713678800501e-15
255,24.807501593148153,277.9877093104785,12.75,3.646999999999999,3.552713678800501e-15
256,24.807501593148153,277.9877093104785,12.8,3.6470000000000002,3.552713678800501e-15
257,24.807501593148153,277.9877093104785,12.850000000000001,3.6469999999999994,3.552713678800501e-15
258,24.807501593148153,277.9877093104785,12.9,3.6470000000000002,3.552713678800501e-15
259,24.807501593148153,277.9877093104785,12.950000000000001,3.646999999999999,3.552713678800501e-15
260,24.807501593148153,277.9877093104785,13.0,3.6470000000000002,3.552713678800501e-15
261,24.807501593148153,277.9877093104785,13.05,3.646999999999999,3.552713678800501e-15
262,24.807501593148153,277.9877093104785,13.100000000000001,3.6470000000000002,3.552713678800501e-15
263,24.807501593148153,277.9877093104785,13.15,3.646999999999999,3.552713678800501e-15
264,24.807501593148153,277.9877093104785,13.200000000000001,3.6470000000000002,3.552713678800501e-15
265,24.807501593148153,277.9877093104785,13.25,3.646999999999999,3.552713678800501e-15
266,24.807501593148153,277.9877093104785,13.3,3.6470000000000002,3.552713678800501e-15
267,24.807501593148153,277.9877093104785,13.350000000000001,3.6469999999999994,3.552713678800501e-15
268,24.807501593148153,277.9877093104785,13.4,3.6470000000000002,3.552713678800501e-15
269,24.807501593148153,277.9877093104785,13.450000000000001,3.646999999999999,3.552713678800501e-15
270,24.807501593148153,277.9877093104785,13.5,3.6470000000000002,3.552713678800501e-15
271,24.807501593148153,277.9877093104785,13.55,3.646999999999999,3.552713678800501e-15
272,24.807501593148153,277.9877093104785,13.600000000000001,3.6470000000000002,3.552713678800501e-15
273,24.807501593148153,277.9877093104785,13.65,3.646999999999999,3.552713678800501e-15
274,24.807501593148153,277.9877093104785,13.700000000000001,3.6470000000000002,3.552713678800501e-15
275,24.807501593148153,277.9877093104785,13.75,3.646999999999999,3.552713678800501e-15
276,24.807501593148153,277.9877093104785,13.8,3.6470000000000002,3.552713678800501e-15
277,24.807501593148153,277.9877093104785,13.850000000000001,3.6469999999999994,3.552713678800501e-15
278,24.807501593148153,277.9877093104785,13.9,3.6470000000000002,3.552713678800501e-15
279,24.807501593148153,277.9877093104785,13.950000000000001,3.646999999999999,3.552713678800501e-15
280,24.807501593148153,277.9877093104785,14.0,3.6470000000000002,3.552713678800501e-15
281,24.807501593148153,277.9877093104785,14.05,3.646999999999999,3.552713678800501e-15
282,24.807501593148153,277.9877093104785,14.100000000000001,3.6470000000000002,3.552713678800501e-15
283,24.807501593148153,277.9877093104785,14.15,3.646999999999999,3.552713678800501e-15
284,24.807501593148153,277.9877093104785,14.200000000000001,3.6470000000000002,3.552713678800501e-15
285,24.807501593148153,277.9877093104785,14.25,3.646999999999999,3.552713678800501e-15
286,24.807501593148153,277.9877093104785,14.3,3.6470000000000002,3.552713678800501e-15
287,24.807501593148153,277.9877093104785,14.350000000000001,3.6469999999999994,3.552713678800501e-15
288,24.807501593148153,277.9877093104785,14.4,3.6470000000000002,3.552713678800501e-15
289,24.807501593148153,277.9877093104785,14.450000000000001,3.646999999999999,3.552713678800501e-15
290,24.807501593148153,277.9877093104785,14.5,3.6470000000000002,3.552713678800501e-15
291,24.807501593148153,277.9877093104785,14.55,3.646999999999999,3.552713678800501e-15
292,24.807501593148153,277.9877093104785,14.600000000000001,3.6470000000000002,3.552713678800501e-15
293,24.807501593148153,277.9877093104785,14.65,3.6469999999999994,3.552713678800501e-15
294,24.807501593148153,277.9877093104785,14.700000000000001,3.6470000000000002,3.552713678800501e-15
295,24.807501593148153,277.9877093104785,14.75,3.646999999999999,3.552713678800501e-15
296,24.807501593148153,277.9877093104785,14.8,3.6470000000000002,3.552713678800501e-15
297,24.807501593148153,277.9877093104785,14.850000000000001,3.6469999999999994,3.552713678800501e-15
298,24.807501593148153,277.9877093104785,14.9,3.6470000000000002,3.552713678800501e-15
299,24.807501593148153,277.9877093104785,14.950000000000001,3.646999999999999,3.552713678800501e-15
300,24.807501593148153,277.9877093104785,15.0,3.6470000000000002,3.552713678800501e-15
301,29.85169358375494,284.4740891943897,0.0,3.074,8.21687269199842
302,29.85169358375494,284.4740891943897,0.05,3.074,8.21687269199842
303,29.85169358375494,284.4740891943897,0.1,3.074,8.21687269199842
304,29.85169358375494,284.4740891943897,0.15000000000000002,3.074,8.21687269199842
305,29.85169358375494,284.4740891943897,0.2,3.074,8.21687269199842
306,29.85169358375494,284.4740891943897,0.25,3.074,8.21687269199842
307,29.85169358375494,284.4740891943897,0.30000000000000004,3.074,8.21687269199842
308,29.85169358375494,284.4740891943897,0.35000000000000003,3.074,8.21687269199842
309,29.85169358375494,284.4740891943897,0.4,3.074,8.21687269199842
310,29.85169358375494,284.4740891943897,0.45,3.074,8.21687269199842
311,29.85169358375494,284.4740891943897,0.5,3.074,8.21687269199842
312,29.85169358375494,284.4740891943897,0.55,3.074,8.21687269199842
313,29.85169358375494,284.4740891943897,0.6000000000000001,3.074,8.21687269199842
314,29.85169358375494,284.4740891943897,0.65,3.074,8.21687269199842
315,29.85169358375494,284.4740891943897,0.7000000000000001,3.074,8.21687269199842
316,29.85169358375494,284.4740891943897,0.75,3.074,8.21687269199842
317,29.85169358375494,284.4740891943897,0.8,3.074,8.21687269199842
318,29.85169358375494,284.4740891943897,0.8500000000000001,3.074,8.21687269199842
319,29.85169358375494,284.4740891943897,0.9,3.0740000000000003,8.21687269199842
320,29.85169358375494,284.4740891943897,0.9500000000000001,3.074,8.21687269199842
321,29.85169358375494,284.4740891943897,1.0,3.074,8.21687269199842
322,29.85169358375494,284.4740891943897,1.05,3.074,8.21687269199842
323,29.85169358375494,284.4740891943897,1.1,3.074,8.21687269199842
324,29.85169358375494,284.4740891943897,1.1500000000000001,3.074,8.21687269199842
325,29.85169358375494,284.4740891943897,1.2000000000000002,3.074,8.21687269199842
326,29.85169358375494,284.4740891943897,1.25,3.074,8.21687269199842
327,29.85169358375494,284.4740891943897,1.3,3.074,8.21687269199842
328,29.85169358375494,284.4740891943897,1.35,3.074,8.21687269199842
329,29.85169358375494,284.4740891943897,1.4000000000000001,3.074,8.21687269199842
330,29.85169358375494,284.4740891943897,1.4500000000000002,3.074,8.21687269199842
